Temperature, Humidity, Pressure, Altitude
23.872265625, 48.566079424120915, 979.6419217668273, 283.2594449477275
23.872265625, 48.566079424120915, 979.6419217668273, 283.2594449477275
23.89296875, 48.55477977537453, 979.6166887599601, 283.61578722105486
23.9083984375, 48.54389067644277, 979.6217622248712, 283.7742534355124
23.9083984375, 48.668501099839894, 979.6385433585816, 283.5736551285527
23.9291015625, 48.499197915167315, 979.6216973297502, 283.7178261158222
23.939453125, 48.7593217724862, 979.62157758493, 283.9039052757841
23.96015625, 48.62987994679355, 979.6468656464116, 283.43219395956424
23.9705078125, 48.296965085380656, 979.6401989042483, 283.73260248153395
24.0013671875, 48.42725530621559, 979.6382578719318, 283.54758086109644
24.0271484375, 48.489725841992744, 979.6518573397829, 283.73331459322134
24.0478515625, 48.303811543675124, 979.6416946171838, 283.5754948013607
24.0685546875, 48.349426794929116, 979.6214920226803, 283.56084298243616
24.083984375, 48.71159029135993, 979.6332448108633, 283.6777596644239
24.1201171875, 48.15801485395479, 979.6148794101705, 283.56419718707815
24.13046875, 48.43542552856083, 979.6464104753765, 283.57822685417636
24.15625, 48.1985658182267, 979.6278901881336, 283.70797844137104
24.1822265625, 48.15362394685898, 979.6480197671033, 283.7363739967096
24.202734375, 48.205196558225964, 979.6545940649677, 283.37934563431554
24.244140625, 48.09268121569463, 979.646104350102, 283.6238777516677
24.2646484375, 48.076101024718355, 979.6563369416458, 283.63670555757756
24.295703125, 47.98617940550134, 979.6662516135331, 283.43865493734404
24.3111328125, 47.87927615749334, 979.6160627501225, 283.6962881156466
24.347265625, 48.10026433857737, 979.6141016438243, 283.582892965589
24.3783203125, 47.83486139235591, 979.6526256931621, 283.59704025619396
24.409375, 47.84682828580516, 979.6171791226917, 283.82741425781137
24.4455078125, 47.68895674841578, 979.6424675046877, 283.70110271704385
24.4712890625, 47.695160912782214, 979.6103530341023, 283.8586183285383
24.50234375, 47.70127913943312, 979.6236018548935, 283.5720679030624
24.533203125, 47.61729286120387, 979.6185833210255, 283.7610280484011
24.574609375, 47.68566521920362, 979.6082213244285, 283.86271212952414
24.60546875, 47.556105735703646, 979.610050567353, 283.87849094071396
24.646875, 47.41484521586915, 979.606534625598, 283.89431676160086
24.6830078125, 47.12112482188293, 979.664810497414, 283.65086934454274
24.72421875, 47.29176300267111, 979.6328254276092, 283.6381067934643
24.744921875, 47.275204073144494, 979.649547295183, 283.7257077559051
24.7810546875, 47.111813974790515, 979.665948498302, 283.4107602367699
24.8275390625, 47.15763140608193, 979.6690972450274, 283.52722902870124
24.863671875, 46.76742310016017, 979.6221597130535, 283.71662182112476
24.91015625, 46.966601968864765, 979.641863881044, 283.6757107195176
24.9462890625, 46.88760582395273, 979.6451679487676, 283.763607811088
24.9927734375, 46.808920853415465, 979.6131169003684, 283.80711260363165
25.023828125, 46.88889921399428, 979.6095415705091, 283.81052799314307
25.0703125, 46.64582830389051, 979.626068424226, 283.81130105387547
25.101171875, 46.60110035580069, 979.5837710952768, 284.1300937427197
25.142578125, 46.45424034483675, 979.6119934343775, 283.81572721723296
25.194140625, 46.45484525715477, 979.6016630246929, 283.9328861028734
25.2302734375, 46.35919700170342, 979.6015224108135, 283.7919680154436
25.28203125, 46.325761156694725, 979.6213437798897, 283.7084804581837
25.338671875, 46.2188020156593, 979.5823449174086, 284.1426682367998
25.3697265625, 46.15109231631685, 979.5889491247834, 283.8856768739325
25.4212890625, 46.08961308041005, 979.6254804741767, 283.9629001531276
25.45234375, 45.96520819345193, 979.5646942219278, 284.1654647910176
25.4935546875, 45.670662633896924, 979.6230067499372, 284.1250200168987
25.5453125, 45.830105133596064, 979.5625168054736, 284.2296529202242
25.591796875, 45.49032160899917, 979.5789348486114, 284.05938788642356
25.643359375, 45.39999092091805, 979.5717317470543, 283.94888785889543
25.68984375, 45.67288938104656, 979.5913090964448, 283.6635070165017
25.7259765625, 45.52029450129075, 979.5942874870293, 283.8692973835989
25.777734375, 45.4015411294389, 979.5957634793049, 283.799319542438
25.8189453125, 45.26004386769712, 979.583627616337, 283.81710947109605
25.86015625, 45.243603320325896, 979.5932916200459, 283.9780531921385
25.9169921875, 45.24988484053761, 979.623082341632, 283.9693868011352
25.96875, 45.07990671493197, 979.617444225604, 283.90075033205267
26.015234375, 45.01803235684639, 979.6152777673135, 283.8199464403257
26.0564453125, 44.99001455314923, 979.6080005652213, 283.8083265690588
26.1029296875, 44.837108300186735, 979.6176241718604, 283.8260108403236
26.16484375, 44.72969425196844, 979.6623548977946, 283.7443789317364
26.190625, 44.849628563827885, 979.6567316630269, 283.5920729388938
26.2474609375, 44.57706904875467, 979.6480587588932, 283.86849182078714
26.29921875, 44.7083325691527, 979.6140008716679, 283.78713045873593
26.35078125, 44.15716960899825, 979.6319023643383, 283.76267510819963
26.397265625, 44.299764486411036, 979.6279235967341, 283.4803462833914
26.44375, 44.16947535081934, 979.6324516744843, 283.7173708158358
26.4953125, 44.0843994866257, 979.6300559633071, 283.82148640710955
26.557421875, 43.90855410192298, 979.651310118735, 283.46827630766455
26.5986328125, 43.66421432940088, 979.6523348188417, 283.5601750601516
26.6451171875, 43.80133280532315, 979.6368704145316, 283.6368069400922
26.7173828125, 43.64793446419565, 979.6878958947095, 283.5554053798395
26.7587890625, 43.511659096877366, 979.6471006908406, 283.3886161796372
26.8103515625, 43.36961439548982, 979.6279488545948, 283.6380148933143
26.8671875, 43.204781397918396, 979.6409126323109, 283.61788584134956
26.9083984375, 43.205125226833154, 979.6450418854221, 283.76772087656394
26.965234375, 42.94338629949527, 979.6628221963681, 283.95995199305014
27.0220703125, 43.13172581281062, 979.6656750109568, 283.76308167280206
27.06328125, 42.93260754722984, 979.627967347877, 283.58154958289657
27.125390625, 43.17228704342058, 979.6356298800586, 283.64733945868164
27.1666015625, 42.97876653510041, 979.6363436912751, 283.8552093336664
27.2080078125, 42.60851684285863, 979.6106818199441, 283.7467857872746
27.275, 42.72281063651848, 979.6468910954817, 283.6086901352146
27.3267578125, 42.460780706223005, 979.6778495913496, 283.9148326515772
27.3732421875, 42.398230050978846, 979.6150466786901, 283.982046715705
27.43515625, 42.40417423684407, 979.6158148205204, 284.0333528356553
27.4763671875, 42.20466380830585, 979.5897577433554, 283.9406320343957
27.5228515625, 42.050876041637785, 979.6090037179752, 283.760026786213
27.5900390625, 42.05676031390769, 979.6435691634238, 283.9523510888042
27.6365234375, 41.85714064863602, 979.5958583027084, 284.1890606783705
27.6830078125, 41.86307358239793, 979.5962150946989, 284.22817013917955
27.7501953125, 41.98884665890567, 979.5921810479359, 283.94717958607106
27.7966796875, 41.634990370243074, 979.5729020688261, 284.08536211984926
27.8482421875, 41.61228531436017, 979.6056407104787, 284.07770296481607
27.905078125, 41.45815746146327, 979.5877949153592, 283.7701361903271
27.9515625, 41.3554681312897, 979.5984049558315, 283.90791123983445
28.0134765625, 41.38985052426383, 979.5975950661893, 283.9444397526783
28.0546875, 41.19566602615611, 979.5934094678555, 283.79434326897797
28.1271484375, 40.98995697213261, 979.5871479388956, 283.8892408572254
28.168359375, 40.82422962668492, 979.6352158504025, 283.66598211752734
28.219921875, 40.91003901240062, 979.5921188347207, 284.0224623024351
28.2923828125, 40.73854266662793, 979.6178869057952, 283.81375838272453
28.3439453125, 40.62417807579651, 979.5916762708056, 283.7670348980221
28.40078125, 40.069267345451465, 979.59593256115, 283.5619020923408
28.4419921875, 40.38963764045888, 979.6067485129676, 283.7857896849591
28.498828125, 40.149293196684155, 979.622123513472, 283.88005719209133
28.5453125, 40.286597471919826, 979.6127164777073, 283.81729979265407
28.6021484375, 39.86298624534119, 979.5933368796692, 283.8685015278187
28.658984375, 40.126266872096316, 979.6037134350458, 283.9089602032365
28.715625, 39.87427482113922, 979.6060375145222, 283.80115334750036
28.7673828125, 39.925741633443145, 979.6113339398601, 284.0566284409267
28.82421875, 39.507575965272295, 979.59351781446, 283.92228235875143
28.8603515625, 39.748015220546684, 979.5805641938548, 284.0337751203704
28.9376953125, 39.587512759918795, 979.5945656007796, 284.1015604516797
28.9841796875, 39.53012525701227, 979.6051209852026, 283.7660936648661
29.041015625, 39.44399498347286, 979.6092380512986, 283.6748614106916
29.092578125, 39.3521445887917, 979.6482465320129, 283.5148184386331
29.1494140625, 39.2259371279503, 979.6217376753916, 283.87160879149906
29.2115234375, 39.03651426289347, 979.6188202884325, 283.60757792904707
29.2630859375, 39.03627482160087, 979.6423603784731, 283.8497099775763
29.319921875, 38.84115878183443, 979.6280677909017, 283.6279159209696
29.3869140625, 38.875323812386725, 979.6284855215209, 283.74165000516246
29.4283203125, 38.8062804217935, 979.5969898348753, 283.8086951922041
29.4798828125, 38.57078267852803, 979.6492656462527, 283.8491966252324
29.557421875, 38.639330007523476, 979.6631426776228, 283.6461773314926
29.5986328125, 38.472705304305975, 979.6248617162796, 283.68418698459226
29.6607421875, 38.31746749056692, 979.6170430526045, 283.88424098242353
29.7173828125, 37.955467196143466, 979.6069444061828, 283.85024790622475
29.7794921875, 38.20773927458213, 979.6219748392376, 283.8102859152968
29.820703125, 38.48884882754998, 979.5786228822886, 284.1794147131433
29.8671875, 37.96019114493661, 979.6126823513692, 283.80137759923394
29.934375, 37.839239287990004, 979.6112815027496, 283.6880718855247
29.9859375, 37.873341497478165, 979.6183091668706, 283.8404166053197
30.0427734375, 37.67753910077749, 979.6371033466799, 283.8960439713817
30.1046875, 37.625532923104906, 979.6156761062332, 283.6819559300357
30.1564453125, 37.56187075065479, 979.6477255976005, 283.6218933856479
30.192578125, 37.26252505688301, 979.620890431745, 283.76285063158724
30.26484375, 37.34253289162312, 979.6312365585349, 283.81894130454316
30.3267578125, 37.24441731439528, 979.6567744862022, 283.57400057968863
30.378515625, 37.15769597781687, 979.6369357834027, 283.6402534319302
30.430078125, 37.05378147820689, 979.6757228823019, 283.4554490974084
30.4869140625, 36.93824445216302, 979.6690957588005, 283.45658455530565
30.55390625, 36.937704339393534, 979.6872991102081, 283.3373094311027
30.5953125, 36.79329625294805, 979.6541750465346, 283.50780728149374
30.6625, 36.70073972106002, 979.6810261958864, 283.4489840055787
30.7193359375, 36.809535406682144, 979.6475934387142, 283.4361146411665
30.760546875, 36.1873702247942, 979.6643599852069, 283.3221273721365
30.8328125, 36.22121919406862, 979.6813244098299, 283.347940857366
30.8896484375, 36.57183221173505, 979.6664479463763, 283.33294532339653
30.9361328125, 36.346861034601325, 979.6478875083033, 283.2192889665488
30.9876953125, 36.000524642809324, 979.6597715210648, 283.30363226183863
31.065234375, 35.8617300149936, 979.6361313336361, 283.23326401438425
31.1013671875, 35.970463929741165, 979.6595335988231, 283.4938280155308
31.1529296875, 35.88361600709487, 979.676455221982, 283.4914718041181
31.225390625, 35.790691474451386, 979.6764345534647, 283.39029420097944
31.2716796875, 35.738093583401806, 979.6882755608365, 283.10116288967384
31.3181640625, 36.06606751999842, 979.668229583032, 283.5647257628794
31.369921875, 35.54646740822581, 979.6340343536061, 283.71007998232653
31.4318359375, 35.6611914261118, 979.6272076429639, 283.5249483796824
31.488671875, 35.04334687246297, 979.6742258603864, 283.58105185172116
31.5609375, 35.25029782013431, 979.6727451985364, 283.2658822614493
31.607421875, 34.86287938919701, 979.6743431729489, 283.28126663854215
31.6486328125, 35.09302493144566, 979.6556090533218, 283.53777272478874
31.7107421875, 34.83253167381651, 979.6303979799563, 283.5586312333127
31.767578125, 34.88363371705638, 979.640116403619, 283.54541161903376
31.8140625, 34.87130653458731, 979.6044088952009, 283.5204826808342
31.886328125, 35.00340202401824, 979.5994769132699, 283.63523013031215
31.95859375, 34.68485786323239, 979.6223818795902, 283.6540055387723
31.9947265625, 34.68412176649744, 979.6320373083051, 283.9718387627081
32.056640625, 34.4176416731858, 979.62198960848, 284.0896336384575
32.098046875, 34.33605993287595, 979.6217707781652, 283.92940972984104
32.1599609375, 34.363866949184775, 979.6337208381494, 283.63256070004445
32.221875, 34.24765482477811, 979.6416326303856, 283.68992100661023
32.2837890625, 34.17164071642836, 979.6196868284367, 283.8109204856467
32.3302734375, 33.96263471608455, 979.6546752438288, 283.462512248747
32.387109375, 33.86342779891504, 979.6543974275539, 283.3897113795993
32.4388671875, 33.59068766236264, 979.6486984767612, 283.60084197444763
32.4955078125, 33.79200875194317, 979.6433078145857, 283.37440925724854
32.5626953125, 33.640755250997515, 979.6094269993878, 283.6932866183881
32.6041015625, 33.47209859925856, 979.6274125813536, 284.01240153847164
32.67109375, 33.390112805526954, 979.6036760330265, 283.89954570890114
32.7228515625, 33.719175738873844, 979.6202544592363, 283.63288172812025
32.7744140625, 33.53880959885293, 979.6365068734984, 283.63317350194217
32.826171875, 33.04577024830222, 979.6327487773403, 283.49145937881747
32.8931640625, 33.11422006399613, 979.6075996743971, 283.41056070082936
32.944921875, 33.05528695309373, 979.6489210472315, 283.3125685541931
33.0068359375, 32.99054891569296, 979.6454424652537, 283.6586349774768
33.048046875, 33.070600163964464, 979.6284055321138, 283.6769616385101
33.11015625, 32.62347261012979, 979.6700316932408, 283.41088334877725
33.1669921875, 32.5122841547523, 979.6352777884075, 283.66171747071934
33.2134765625, 32.748979530135266, 979.6398918926544, 283.4916662538659
33.28046875, 32.6722633373206, 979.7150523744436, 283.19102576427525
33.34765625, 32.32325539942419, 979.6745969543111, 283.2938320813915
33.3888671875, 32.65309147491492, 979.6944223536234, 283.24342631120305
33.440625, 32.64020401412604, 979.7159959463409, 283.1460756197691
33.4921875, 32.308667952325706, 979.7048993757495, 283.4234659893716
33.559375, 32.388628330938324, 979.6775691119163, 283.45702079849417
33.6162109375, 32.19037470175426, 979.6668549373363, 283.3460275094325
33.6677734375, 32.10789170865063, 979.6744186006879, 283.46695634934235
33.7349609375, 31.671727298202946, 979.6470111182354, 283.6494628314454
33.7865234375, 31.792385131135525, 979.6528078256024, 283.367146633921
33.843359375, 31.81417515646372, 979.6522691310655, 283.6746681116478
33.8951171875, 31.668061893966982, 979.6312569973582, 283.75284575257416
33.9517578125, 31.759953310482384, 979.6679379392688, 283.4272303063895
34.0138671875, 31.64215762499222, 979.6312937036558, 283.6180866937
34.0603515625, 32.01292060370535, 979.6381778093872, 283.5370857489251
34.1068359375, 31.790709106112498, 979.6366826343636, 283.8835907635951
34.1791015625, 31.435362491570697, 979.6211458091219, 283.78481901010446
34.2306640625, 31.56181029612071, 979.6387153314454, 283.8892729244698
34.2822265625, 31.252819399807233, 979.6350539632004, 283.538693189526
34.3390625, 31.327086216130105, 979.6224204718651, 283.59970988350847
34.3958984375, 31.116556949637022, 979.6421194432835, 283.53304607950895
34.44765625, 31.051547272980333, 979.6247260760532, 283.61239131791496
34.504296875, 30.811720050309795, 979.6448932354994, 283.5640970238601
34.56640625, 30.839211910148364, 979.6407016660565, 283.44001971772843
34.623046875, 30.773890691098277, 979.6368665752219, 283.5197284597923
34.690234375, 30.755208589127044, 979.6531130478653, 283.3117367087171
34.73671875, 30.637497405003128, 979.6888342753092, 283.2903439526989
34.7935546875, 30.33923827335956, 979.6684514326076, 283.3553352019211
34.8607421875, 30.500910963910684, 979.7046438629618, 283.2679143591233
34.901953125, 30.395009368721215, 979.6667946265204, 283.04629261631493
34.9640625, 30.457381208589194, 979.6659801746055, 283.2571241045676
35.020703125, 30.287404955438912, 979.6837380827434, 283.58130307775406
35.0671875, 30.55381789853865, 979.6586328217428, 283.27268711180017
35.1240234375, 30.296341617698523, 979.6568404322403, 283.4838936824978
35.1705078125, 30.026738167630224, 979.6976902665734, 283.15765667594223
35.2427734375, 29.763401561638947, 979.6920948412716, 283.11824311082074
35.2892578125, 29.965829742799023, 979.6805435083594, 283.3185097169285
35.3564453125, 29.865042722897453, 979.7067360901815, 283.0541084029548
35.4080078125, 29.706615573418993, 979.6891906857271, 283.21888304019166
35.4544921875, 30.159850726117025, 979.6767413654817, 282.9798519032065
35.511328125, 30.20477135616714, 979.7209279291651, 283.29383868362976
35.5681640625, 29.544700660049934, 979.6812125468683, 283.1827714919457
35.625, 29.485002662472933, 979.6971295711926, 283.2387773855414
35.6765625, 29.413630947512093, 979.6957705512822, 283.3782985332441
35.7384765625, 29.190443098086273, 979.6861127811039, 283.1438107210472
35.7849609375, 29.416240805493043, 979.7004504402132, 283.17815016512697
35.8521484375, 29.04129384840464, 979.6942534086581, 283.202118542723
35.908984375, 29.360637453104836, 979.7165219089604, 282.9971143346902
35.9658203125, 29.014763891265023, 979.7125711437523, 283.0463096310692
36.0173828125, 28.99580404606622, 979.665440076977, 283.27740393697917
36.0794921875, 29.04674172054715, 979.6303055149998, 283.5796650665779
36.1310546875, 28.86385980798689, 979.6239452791234, 283.5347995039619
36.187890625, 29.002532943933645, 979.6581614055456, 283.467751685503
36.2447265625, 28.709070154659106, 979.6284983891202, 283.47797186541004
36.2962890625, 28.234279075824343, 979.6524648066525, 283.64446145421124
36.353125, 28.58326197166749, 979.6226803697517, 283.702990958265
36.4099609375, 28.60512754156257, 979.624865525929, 283.82511141978307
36.466796875, 28.790005897950433, 979.6220202816579, 283.6934025918041
36.5234375, 28.53737943808104, 979.6340006701577, 283.8792966018449
36.5751953125, 28.682131242042882, 979.6361474560961, 283.7151039180804
36.637109375, 28.633565065703827, 979.6247384603361, 283.7654865727548
36.68359375, 28.24035506670781, 979.6272741476671, 283.66785002624243
36.7404296875, 28.308815949590716, 979.6242658804721, 283.7878481917534
36.797265625, 28.114125481883605, 979.6298786421198, 283.5546190974542
36.8541015625, 28.03067304863957, 979.6621485849322, 283.4346895513949
36.9107421875, 27.935018358202672, 979.6374468589747, 283.5439294464586
36.9572265625, 27.939600399401428, 979.6396141511863, 283.2899350261083
37.0140625, 27.80342290048324, 979.6335502085299, 283.60567830637603
37.060546875, 27.813523507550595, 979.656708355654, 283.5345119988223
37.1173828125, 27.765090389005877, 979.6463641616498, 283.7171662915641
37.17421875, 27.739583077641598, 979.6733286373608, 283.56861219438605
37.2310546875, 27.246147359984892, 979.6490936705454, 283.5297115089362
37.2826171875, 27.4017592261639, 979.6565111154382, 283.4105813236814
37.339453125, 27.13101590896344, 979.6270151324358, 283.4924025360015
37.3962890625, 27.404463791902444, 979.6507402379863, 283.6646655287077
37.4634765625, 27.279952519489587, 979.6340204020044, 283.56045025963516
37.5150390625, 27.213497725422112, 979.6427833209331, 283.38697410321384
37.571875, 27.305237657963882, 979.6246408731481, 283.4107689946476
37.618359375, 27.291840948611835, 979.6568574636694, 283.5505268902607
37.6853515625, 27.102777935700733, 979.6450856009429, 283.4650594588095
37.7318359375, 26.643822496211, 979.6505078296847, 283.27363738131373
37.7732421875, 27.076105361588656, 979.6698997614122, 283.45754774892094
37.8455078125, 26.850727688355597, 979.6815705249356, 283.2164586232698
37.90234375, 26.59094995860059, 979.6533551037141, 283.4541883448004
37.94375, 26.43117280422557, 979.6568967898179, 283.5555852042297
38.000390625, 26.658177821066914, 979.6678358748043, 283.19294208059443
38.0521484375, 26.59775995422755, 979.6575491469091, 283.38117955048347
38.0986328125, 26.437393959169835, 979.6530852344063, 283.64584684454803
38.15546875, 26.27698005767332, 979.6374624267787, 283.9697942982958
38.2173828125, 26.427607299979492, 979.6567751698713, 283.6329337173487
38.2689453125, 26.02095392897074, 979.6192094351371, 283.4278082823918
38.32578125, 26.212690536916266, 979.6394491075351, 283.49570599846965
38.372265625, 26.48097223745766, 979.6251214571063, 283.5833907881884
38.423828125, 26.179895479578942, 979.6486213754301, 283.42631215073305
38.4703125, 26.236452090497863, 979.6439410896958, 283.60768874212624
38.5271484375, 25.90551638457092, 979.6285317471251, 283.8898986367773
38.5736328125, 25.9974838191809, 979.6098297797694, 283.8902699796878
38.6408203125, 26.113703654990736, 979.6052566779103, 283.5235333156467
38.6923828125, 25.84139507435288, 979.6422357127559, 283.5533705607565
38.74921875, 25.84504699585772, 979.638746018614, 283.9096408975841
38.8060546875, 25.725069818615076, 979.6559255357251, 283.54019273885524
38.8578125, 26.05864673033386, 979.6491386293882, 283.4226534331907
38.909375, 25.839475769867583, 979.6381307256133, 283.44239628175694
38.9712890625, 25.355249030377724, 979.6734942713816, 283.23974744141395
39.00234375, 25.665025310962072, 979.6419284551932, 283.3820812041888
39.06953125, 25.762571298685003, 979.6989048896897, 283.1569971738041
39.126171875, 25.714199196319743, 979.6766533548716, 283.1636940011217
39.17265625, 25.37699561510301, 979.6940774059786, 283.4075066575105
